Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto;Valor m2;Tipo Agrupado
Departamento;Ate;4;2;2;170;13000.0;2900.0;590.0;76.47;Departamento
Departamento;Barranco;2;1;0;76;2100.0;1033.0;124.0;27.63;Departamento
Departamento;Independencia;2;0;0;65;950.0;480.0;0.0;14.62;Departamento
Departamento;Magdalena del Mar;1;1;0;45;1200.0;340.0;16.0;26.67;Departamento
Casa;Chorrillos;1;0;0;40;550.0;0.0;0.0;13.75;Casa
Departamento;San Borja;2;1;1;68;1750.0;679.0;80.0;25.74;Departamento
Departamento;Comas;2;1;0;55;1200.0;185.0;0.0;21.82;Departamento
Departamento;Ate;3;1;1;100;4000.0;1500.0;170.0;40.0;Departamento
Departamento;Punta Hermosa;2;1;0;89;1200.0;850.0;119.0;13.48;Departamento
Departamento;Chorrillos;3;1;0;82;2800.0;580.0;0.0;34.15;Departamento
Departamento;Lince;2;1;1;73;2700.0;1185.0;207.0;36.99;Departamento
Departamento;Barranco;3;0;0;119;1900.0;605.0;173.0;15.97;Departamento
Departamento;Independencia;1;1;0;50;800.0;250.0;0.0;16.0;Departamento
Casa de villa;Barranco;3;1;0;140;3200.0;0.0;0.0;22.86;Casa
Departamento;Pachacámac;2;1;1;101;2450.0;1416.0;231.0;24.26;Departamento
Departamento;Miraflores;2;0;0;60;4000.0;500.0;120.0;66.67;Departamento
Departamento;Miraflores;2;1;2;110;10000.0;2100.0;535.0;90.91;Departamento
Departamento;San Borja;3;2;1;100;1800.0;865.0;110.0;18.0;Departamento
Departamento;Lince;4;2;1;150;4800.0;1700.0;396.0;32.0;Departamento
Habitación;Santa Rosa;1;0;0;40;1700.0;550.0;69.0;42.5;Departamento
Departamento;Miraflores;3;2;1;150;6300.0;2200.0;0.0;42.0;Departamento
Departamento;Magdalena del Mar;3;2;2;160;1800.0;1574.0;198.0;11.25;Departamento
Departamento;Punta Hermosa;3;1;0;90;1550.0;844.0;80.0;17.22;Departamento
Departamento;Lince;4;2;2;140;5500.0;1300.0;580.0;39.29;Departamento
Departamento;Santiago de Surco;3;1;0;73;2700.0;1060.0;168.0;36.99;Departamento
Departamento;Chaclacayo;2;1;1;65;950.0;529.0;75.0;14.62;Departamento
Departamento;Magdalena del Mar;2;1;0;56;970.0;506.0;13.0;17.32;Departamento
Departamento;Jesús María;2;1;0;65;650.0;220.0;0.0;10.0;Departamento
Departamento;San Borja;3;0;1;96;2500.0;1.0;0.0;26.04;Departamento
Departamento;Pachacámac;2;1;1;80;3000.0;1100.0;0.0;37.5;Departamento
Departamento;Santa Rosa;6;0;1;250;5500.0;300.0;408.0;22.0;Departamento
Departamento;San Borja;2;1;1;87;1700.0;650.0;0.0;19.54;Departamento
Casa;Carmen de La Legua;2;1;0;61;1100.0;570.0;0.0;18.03;Casa
Departamento;Callao;4;3;4;180;25000.0;3080.0;1270.0;138.89;Departamento
Casa en condominio;Lince;5;10;5;900;20000.0;1300.0;120.0;22.22;Casa
Departamento;Barranco;2;2;0;84;900.0;530.0;0.0;10.71;Departamento
Departamento;Barranco;2;0;0;84;1600.0;300.0;0.0;19.05;Departamento
Departamento;Lince;2;2;1;100;5000.0;1100.0;2000.0;50.0;Departamento
Departamento;Barranco;1;0;0;48;1000.0;650.0;47.0;20.83;Departamento
Departamento;Miraflores;3;1;1;150;10000.0;2000.0;535.0;66.67;Departamento
Departamento;Chorrillos;3;1;1;312;7500.0;3800.0;886.0;24.04;Departamento
Habitación;El Agustino;1;0;0;26;900.0;402.0;0.0;34.62;Departamento
Departamento;Lince;4;3;4;237;8500.0;3500.0;400.0;35.86;Departamento
Departamento;Miraflores;2;1;2;120;7500.0;2278.0;262.0;62.5;Departamento
Departamento;Ancón;3;0;0;107;2800.0;970.0;188.0;26.17;Departamento
Habitación;Santa Rosa;1;0;0;27;1390.0;420.0;25.0;51.48;Departamento
Casa;Breña;5;1;1;330;8000.0;0.0;611.0;24.24;Casa
Departamento;Miraflores;2;0;1;75;5400.0;476.0;120.0;72.0;Departamento
Departamento;Santa Rosa;4;1;0;260;6500.0;1900.0;3999.0;25.0;Departamento
Departamento;Pachacámac;3;3;3;230;11000.0;2500.0;1400.0;47.83;Departamento
Habitación;Santa Rosa;1;0;0;21;1800.0;300.0;25.0;85.71;Departamento
Departamento;Santa Rosa;4;1;4;240;9000.0;2500.0;600.0;37.5;Departamento
Departamento;Miraflores;1;0;0;40;1200.0;640.0;29.0;30.0;Departamento
Departamento;Lince;2;1;1;77;2000.0;966.0;0.0;25.97;Departamento
Departamento;Lince;5;4;3;171;9000.0;2000.0;3500.0;52.63;Departamento
Departamento;Lince;2;1;1;70;2000.0;800.0;175.0;28.57;Departamento
Departamento;Jesús María;2;1;0;70;1100.0;550.0;0.0;15.71;Departamento
Departamento;Miraflores;3;0;0;130;4500.0;1070.0;416.0;34.62;Departamento
Habitación;Villa María del Triunfo;1;0;0;30;1900.0;471.0;25.0;63.33;Departamento
Departamento;Chorrillos;1;0;0;30;1500.0;400.0;0.0;50.0;Departamento
Departamento;Miraflores;3;1;0;120;5000.0;1700.0;179.0;41.67;Departamento
Departamento;Barranco;2;0;0;45;1000.0;304.0;24.0;22.22;Departamento
Departamento;Lince;3;2;3;123;6000.0;2500.0;780.0;48.78;Departamento
Casa;Rímac;1;0;0;160;5500.0;0.0;0.0;34.38;Casa
Departamento;Callao;2;1;0;72;3400.0;1430.0;230.0;47.22;Departamento
Departamento;Lince;2;1;1;52;1300.0;480.0;140.0;25.0;Departamento
Departamento;Jesús María;3;0;0;72;1900.0;320.0;67.0;26.39;Departamento
Departamento;Santa Rosa;1;0;0;55;1500.0;650.0;100.0;27.27;Departamento
Departamento;San Borja;2;1;1;90;1700.0;784.0;204.0;18.89;Departamento
Departamento;La Molina;1;0;0;45;700.0;130.0;0.0;15.56;Departamento
Departamento;Ate;2;1;1;90;5000.0;2000.0;500.0;55.56;Departamento
Departamento;Miraflores;2;1;1;132;15000.0;1500.0;320.0;113.64;Departamento
Departamento;San Borja;2;2;1;88;2900.0;2200.0;0.0;32.95;Departamento
Habitación;Chorrillos;0;0;0;25;1000.0;430.0;0.0;40.0;Departamento
Departamento;Cieneguilla;2;0;0;70;1500.0;530.0;60.0;21.43;Departamento
Departamento;Santa Rosa;3;0;0;76;3500.0;868.0;103.0;46.05;Departamento
Departamento;Jesús María;2;1;1;60;850.0;180.0;0.0;14.17;Departamento
Departamento;San Borja;4;4;3;200;4500.0;1000.0;500.0;22.5;Departamento
Casa en condominio;Comas;2;0;0;70;900.0;0.0;68.0;12.86;Casa
Departamento;Lince;4;3;3;183;10500.0;3367.0;8400.0;57.38;Departamento
Casa en condominio;Lurigancho;2;0;0;50;2200.0;70.0;20.0;44.0;Casa
Departamento;Ate;4;2;1;260;15500.0;2399.0;590.0;59.62;Departamento
Casa en condominio;Lince;4;4;4;869;24000.0;2214.0;2376.0;27.62;Casa
Departamento;Lince;4;2;1;300;9000.0;3200.0;1200.0;30.0;Departamento
Departamento;Santa Rosa;3;0;0;110;2900.0;1400.0;100.0;26.36;Departamento
Departamento;Ate;2;1;1;100;3500.0;1930.0;400.0;35.0;Departamento
Departamento;Lince;3;2;1;200;4000.0;1780.0;0.0;20.0;Departamento
Habitación;Miraflores;1;0;0;29;1600.0;350.0;244.0;55.17;Departamento
Departamento;San Luis;2;1;1;53;1200.0;472.0;41.0;22.64;Departamento
Departamento;Breña;2;1;0;63;3300.0;650.0;0.0;52.38;Departamento
Departamento;Santa Rosa;3;0;0;80;3000.0;1000.0;20.0;37.5;Departamento
Departamento;Miraflores;3;3;2;260;18000.0;2670.0;900.0;69.23;Departamento
Departamento;Magdalena del Mar;3;1;1;92;1900.0;945.0;157.0;20.65;Departamento
Habitación;Chorrillos;0;0;0;32;1200.0;315.0;53.0;37.5;Departamento
Departamento;Lince;3;2;1;200;12000.0;2186.0;1074.0;60.0;Departamento
Departamento;Callao;2;1;0;72;2100.0;976.0;201.0;29.17;Departamento
Casa en condominio;Carmen de La Legua;3;3;1;180;2200.0;400.0;1.0;12.22;Casa
Departamento;San Borja;3;2;3;91;2500.0;650.0;100.0;27.47;Departamento
Departamento;Lince;4;3;4;233;11000.0;3200.0;500.0;47.21;Departamento
Habitación;Santa Rosa;1;0;0;22;2000.0;340.0;160.0;90.91;Departamento
Departamento;Miraflores;3;1;1;160;7800.0;1317.0;493.0;48.75;Departamento
Departamento;Lince;2;1;1;69;2650.0;1300.0;200.0;38.41;Departamento
Departamento;Santa Rosa;3;0;1;189;2500.0;1406.0;290.0;13.23;Departamento
Departamento;Santa Rosa;1;0;0;50;1300.0;550.0;0.0;26.0;Departamento
Departamento;Santa Rosa;2;0;1;60;2950.0;700.0;140.0;49.17;Departamento
Departamento;Lince;3;2;3;125;7900.0;2400.0;673.0;63.2;Departamento
Departamento;Callao;1;1;0;43;2400.0;1500.0;167.0;55.81;Departamento
Habitación;Lurigancho;1;0;0;28;680.0;70.0;0.0;24.29;Departamento
Departamento;Miraflores;3;1;1;140;7200.0;2900.0;850.0;51.43;Departamento
Departamento;San Borja;4;2;1;200;2950.0;1000.0;350.0;14.75;Departamento
Departamento;Mi Perú;2;1;0;45;500.0;220.0;0.0;11.11;Departamento
Departamento;Puente Piedra;2;0;0;50;800.0;100.0;0.0;16.0;Departamento
Casa en condominio;Lince;5;3;3;1750;15000.0;2900.0;1798.0;8.57;Casa
Departamento;Ancón;3;2;1;180;5800.0;1800.0;170.0;32.22;Departamento
Departamento;Miraflores;3;1;0;95;3900.0;1500.0;230.0;41.05;Departamento
Departamento;Lince;3;2;1;110;3000.0;1600.0;190.0;27.27;Departamento
Departamento;Magdalena del Mar;3;2;2;134;2500.0;1200.0;0.0;18.66;Departamento
Departamento;Santa Rosa;3;0;1;180;5000.0;1360.0;248.0;27.78;Departamento
Departamento;Miraflores;2;1;1;85;8000.0;3700.0;300.0;94.12;Departamento
Casa en condominio;Lince;4;3;4;585;17500.0;1850.0;1200.0;29.91;Casa
Departamento;Villa María del Triunfo;2;0;1;90;4500.0;900.0;230.0;50.0;Departamento
Departamento;Chaclacayo;3;1;0;85;1200.0;400.0;0.0;14.12;Departamento
Departamento;Santa Rosa;2;1;1;100;4250.0;1630.0;387.0;42.5;Departamento
Departamento;Lince;1;1;1;42;1350.0;740.0;1350.0;32.14;Departamento
Departamento;Ate;3;1;0;74;3300.0;700.0;83.0;44.59;Departamento
Departamento;Chorrillos;4;1;2;220;5200.0;1748.0;385.0;23.64;Departamento
Departamento;Ate;3;1;1;120;13499.0;1459.0;370.0;112.49;Departamento
Departamento;Mi Perú;3;2;0;130;2000.0;860.0;0.0;15.38;Departamento
Departamento;Ate;4;2;2;230;7500.0;1650.0;430.0;32.61;Departamento
Habitación;Santa Rosa;1;0;0;36;1000.0;503.0;57.0;27.78;Departamento
Departamento;Ate;3;1;1;150;5000.0;900.0;0.0;33.33;Departamento
Departamento;Lince;2;1;1;90;2750.0;1300.0;154.0;30.56;Departamento
Departamento;San Borja;3;2;1;110;2200.0;700.0;2000.0;20.0;Departamento
Departamento;El Agustino;1;0;0;37;800.0;200.0;24.0;21.62;Departamento
Departamento;Lince;2;3;2;156;12000.0;4000.0;1015.0;76.92;Departamento
Departamento;Santa Rosa;1;0;0;48;1500.0;740.0;26.0;31.25;Departamento
Departamento;Callao;3;3;3;490;16000.0;6838.0;1197.0;32.65;Departamento
Departamento;Chorrillos;4;1;2;220;5000.0;1500.0;389.0;22.73;Departamento
Departamento;Miraflores;3;0;0;120;4900.0;1200.0;340.0;40.83;Departamento
Departamento;Magdalena del Mar;2;1;1;61;1650.0;681.0;0.0;27.05;Departamento
Departamento;Santa Rosa;2;1;0;64;2600.0;1030.0;89.0;40.62;Departamento
Casa;San Miguel;3;2;1;234;10000.0;0.0;305.0;42.74;Casa
Casa en condominio;San Borja;3;2;3;168;4500.0;0.0;0.0;26.79;Casa
Habitación;Cieneguilla;1;0;0;34;800.0;330.0;0.0;23.53;Departamento
Departamento;Jesús María;2;0;0;80;2300.0;300.0;0.0;28.75;Departamento
Departamento;Santa Rosa;3;0;1;118;3500.0;1500.0;150.0;29.66;Departamento
Departamento;Cieneguilla;1;0;0;33;850.0;342.0;21.0;25.76;Departamento
Departamento;San Luis;2;0;0;45;600.0;350.0;0.0;13.33;Departamento
Departamento;Cieneguilla;3;1;0;95;2000.0;867.0;72.0;21.05;Departamento
Departamento;Punta Hermosa;2;1;0;84;1200.0;136.0;0.0;14.29;Departamento
Departamento;Villa María del Triunfo;3;1;2;180;4500.0;1800.0;360.0;25.0;Departamento
Departamento;Miraflores;2;0;0;72;3300.0;670.0;0.0;45.83;Departamento
Departamento;Santa Rosa;4;1;4;250;9000.0;2500.0;6000.0;36.0;Departamento
Departamento;San Juan de Lurigancho;1;0;0;50;1800.0;500.0;68.0;36.0;Departamento
Departamento;San Borja;4;3;2;103;2850.0;1066.0;215.0;27.67;Departamento
Departamento;San Miguel;2;0;0;60;2500.0;650.0;99.0;41.67;Departamento
Departamento;Miraflores;2;1;1;125;5600.0;926.0;250.0;44.8;Departamento
Departamento;Lince;3;2;1;105;2900.0;1803.0;245.0;27.62;Departamento
Departamento;Ate;2;0;0;65;2200.0;546.0;108.0;33.85;Departamento
Departamento;Villa María del Triunfo;2;0;0;65;2300.0;470.0;79.0;35.38;Departamento
Casa;San Juan de Miraflores;2;0;0;80;800.0;100.0;0.0;10.0;Casa
Departamento;Santa Anita;2;1;1;130;5300.0;986.0;200.0;40.77;Departamento
Departamento;Miraflores;3;0;1;300;6300.0;1000.0;500.0;21.0;Departamento
Departamento;Barranco;2;0;0;70;1900.0;250.0;60.0;27.14;Departamento
Departamento;Santa Rosa;2;1;1;100;3500.0;750.0;150.0;35.0;Departamento
Departamento;Santiago de Surco;3;2;1;150;5550.0;1900.0;400.0;37.0;Departamento
Departamento;Miraflores;4;2;1;171;10000.0;1804.0;593.0;58.48;Departamento
Departamento;Miraflores;2;1;1;82;9000.0;4000.0;591.0;109.76;Departamento
Departamento;Ancón;3;1;1;105;3000.0;1200.0;192.0;28.57;Departamento
Departamento;Jesús María;2;0;1;74;1500.0;849.0;91.0;20.27;Departamento
Departamento;Villa El Salvador;2;1;1;150;6400.0;1600.0;261.0;42.67;Departamento
Departamento;Callao;1;1;1;60;2900.0;1444.0;0.0;48.33;Departamento
Departamento;Lince;4;4;4;260;11000.0;2300.0;899.0;42.31;Departamento
Departamento;Lince;2;1;2;86;2600.0;1200.0;250.0;30.23;Departamento
Departamento;Santa Rosa;2;0;0;70;2200.0;730.0;148.0;31.43;Departamento
Departamento;La Perla;2;1;0;65;1200.0;750.0;15.0;18.46;Departamento
Departamento;Villa El Salvador;1;0;0;31;1800.0;468.0;553.0;58.06;Departamento
Departamento;Lince;2;1;1;72;1500.0;909.0;1120.0;20.83;Departamento
Departamento;Lince;3;2;3;112;1400.0;1400.0;900.0;12.5;Departamento
Departamento;San Juan de Lurigancho;1;1;0;58;1900.0;700.0;117.0;32.76;Departamento
Departamento;Villa María del Triunfo;3;2;2;130;4200.0;1357.0;326.0;32.31;Departamento
Departamento;San Borja;3;2;1;96;2300.0;450.0;330.0;23.96;Departamento
Departamento;Puente Piedra;2;0;0;43;600.0;235.0;0.0;13.95;Departamento
Departamento;Mi Perú;2;0;0;55;700.0;330.0;0.0;12.73;Departamento
Departamento;Lince;1;1;1;40;1300.0;630.0;12.0;32.5;Departamento
Departamento;Ate;4;2;1;150;7500.0;2000.0;400.0;50.0;Departamento
Departamento;La Molina;3;1;1;74;1800.0;505.0;64.0;24.32;Departamento
Departamento;Cieneguilla;1;0;0;35;1000.0;500.0;24.0;28.57;Departamento
Departamento;Miraflores;4;3;2;530;20000.0;13000.0;1200.0;37.74;Departamento
Casa;Magdalena del Mar;2;0;0;150;3300.0;0.0;860.0;22.0;Casa
Departamento;Barranco;2;0;0;61;1600.0;600.0;0.0;26.23;Departamento
Departamento;Barranco;3;1;1;100;1700.0;700.0;950.0;17.0;Departamento
Casa;Mi Perú;2;2;0;60;1000.0;0.0;0.0;16.67;Casa
Departamento;Villa María del Triunfo;2;1;2;84;4650.0;1130.0;260.0;55.36;Departamento
Departamento;Chorrillos;1;0;0;32;1400.0;650.0;30.0;43.75;Departamento
Casa de villa;Callao;2;0;1;50;850.0;50.0;0.0;17.0;Casa
Habitación;Santa Rosa;1;0;0;30;1300.0;370.0;30.0;43.33;Departamento
Departamento;Magdalena del Mar;3;2;1;161;2800.0;1527.0;225.0;17.39;Departamento
Departamento;San Miguel;2;1;0;40;1100.0;406.0;0.0;27.5;Departamento
Departamento;Santa Rosa;3;0;1;160;6500.0;1382.0;0.0;40.62;Departamento
Departamento;Lince;2;1;0;90;3000.0;1590.0;255.0;33.33;Departamento
Departamento;San Borja;3;2;1;108;2500.0;1100.0;200.0;23.15;Departamento
Departamento;Lince;2;1;2;90;2600.0;1400.0;300.0;28.89;Departamento
Departamento;Villa María del Triunfo;2;1;1;130;3000.0;950.0;0.0;23.08;Departamento
Departamento;Barranco;3;1;1;99;1800.0;710.0;0.0;18.18;Departamento
Departamento;Santa Rosa;2;1;1;77;2500.0;524.0;117.0;32.47;Departamento
Casa en condominio;Lince;4;2;2;450;6990.0;1140.0;200.0;15.53;Casa
Departamento;San Borja;4;4;1;145;2000.0;1350.0;390.0;13.79;Departamento
Departamento;Ancón;2;1;0;58;1700.0;997.0;55.0;29.31;Departamento
Departamento;Santa Rosa;1;0;0;52;3500.0;2055.0;0.0;67.31;Departamento
Departamento;Ate;3;0;1;90;7000.0;1556.0;0.0;77.78;Departamento
Habitación;Cieneguilla;1;0;0;34;1000.0;415.0;0.0;29.41;Departamento
Departamento;Mi Perú;2;1;0;64;1400.0;420.0;67.0;21.88;Departamento
Departamento;Barranco;3;2;0;108;2000.0;1000.0;0.0;18.52;Departamento
Casa;Mi Perú;3;1;0;120;2800.0;0.0;0.0;23.33;Casa
Departamento;Cieneguilla;2;0;0;80;2100.0;580.0;22.0;26.25;Departamento
Departamento;Santa Rosa;1;0;0;30;1300.0;400.0;25.0;43.33;Departamento
Departamento;Santa Rosa;5;1;5;300;25000.0;2100.0;700.0;83.33;Departamento
Departamento;San Borja;3;2;3;200;3950.0;900.0;400.0;19.75;Departamento
Departamento;Chorrillos;3;1;1;250;7000.0;1636.0;550.0;28.0;Departamento
Departamento;Lince;1;1;0;75;1900.0;984.0;280.0;25.33;Departamento
Departamento;Santa Rosa;3;1;0;240;9500.0;1700.0;680.0;39.58;Departamento
Departamento;Santa Rosa;2;0;2;125;14000.0;1300.0;2500.0;112.0;Departamento
Casa;Magdalena del Mar;4;2;3;169;3100.0;600.0;225.0;18.34;Casa
Departamento;Ate;2;0;2;50;5000.0;510.0;0.0;100.0;Departamento
Departamento;Callao;3;1;1;152;6500.0;1900.0;420.0;42.76;Departamento
Departamento;Lince;3;2;1;209;14000.0;1900.0;0.0;66.99;Departamento
Departamento;Breña;2;1;0;63;2800.0;678.0;138.0;44.44;Departamento
Departamento;Jesús María;2;1;1;80;1900.0;950.0;80.0;23.75;Departamento
Departamento;Miraflores;3;1;2;110;6000.0;860.0;320.0;54.55;Departamento
Departamento;Punta Hermosa;3;1;0;75;1400.0;340.0;590.0;18.67;Departamento
Casa en condominio;San Borja;4;2;4;175;4250.0;900.0;350.0;24.29;Casa
Casa en condominio;Lince;5;4;3;622;10000.0;1390.0;1486.0;16.08;Casa
Departamento;Miraflores;3;3;2;270;16000.0;3100.0;7813.0;59.26;Departamento
Departamento;Chorrillos;3;1;1;250;7000.0;1517.0;612.0;28.0;Departamento
Casa;Mi Perú;3;1;1;122;1100.0;0.0;153.0;9.02;Casa
Departamento;Santa Rosa;4;1;4;240;9000.0;2500.0;500.0;37.5;Departamento
Departamento;Santa Rosa;3;0;0;130;4400.0;580.0;0.0;33.85;Departamento
Departamento;Chorrillos;2;0;0;70;950.0;400.0;16.0;13.57;Departamento
Casa;San Juan de Miraflores;5;4;5;1200;15000.0;1600.0;0.0;12.5;Casa
Casa en condominio;Lince;4;3;2;466;7500.0;2695.0;1124.0;16.09;Casa
Departamento;La Punta;3;1;1;68;1800.0;545.0;0.0;26.47;Departamento
Departamento;Magdalena del Mar;2;1;0;64;1000.0;540.0;60.0;15.62;Departamento
Departamento;Mi Perú;3;1;1;100;1600.0;250.0;100.0;16.0;Departamento
Departamento;Ate;5;5;5;700;39000.0;6200.0;0.0;55.71;Departamento
Casa en condominio;San Borja;4;4;1;200;3000.0;150.0;0.0;15.0;Casa
Departamento;Santa Rosa;2;0;0;80;2900.0;962.0;140.0;36.25;Departamento
Departamento;San Borja;2;2;1;100;1600.0;1034.0;0.0;16.0;Departamento
Departamento;Chorrillos;1;1;0;60;2300.0;724.0;126.0;38.33;Departamento
Departamento;Santa Rosa;1;0;0;50;2000.0;951.0;57.0;40.0;Departamento
Habitación;Santa Rosa;1;0;0;20;1000.0;520.0;67.0;50.0;Departamento
Departamento;Callao;4;2;1;150;4500.0;1500.0;368.0;30.0;Departamento
Departamento;Barranco;3;2;1;100;2000.0;786.0;180.0;20.0;Departamento
Departamento;Santa Rosa;3;0;1;160;3900.0;800.0;128.0;24.38;Departamento
Departamento;La Perla;2;1;0;73;1490.0;491.0;14.0;20.41;Departamento
Departamento;Santa Rosa;3;0;0;103;2500.0;1345.0;226.0;24.27;Departamento
Departamento;San Borja;2;1;1;78;1300.0;888.0;0.0;16.67;Departamento
Departamento;Lince;2;1;1;66;2000.0;1086.0;215.0;30.3;Departamento
Departamento;Miraflores;3;1;0;120;4800.0;1230.0;270.0;40.0;Departamento
Departamento;Chorrillos;3;1;1;160;8000.0;1600.0;250.0;50.0;Departamento
Departamento;Chorrillos;2;1;0;45;800.0;266.0;0.0;17.78;Departamento
Departamento;Lince;2;1;1;70;2800.0;970.0;70.0;40.0;Departamento
Departamento;Santa Rosa;2;0;0;69;2400.0;847.0;116.0;34.78;Departamento
Departamento;Villa María del Triunfo;3;1;0;94;3000.0;1440.0;137.0;31.91;Departamento
Departamento;Villa María del Triunfo;2;1;2;85;4650.0;1300.0;200.0;54.71;Departamento
Departamento;Comas;2;1;0;77;1300.0;605.0;105.0;16.88;Departamento
Departamento;San Borja;3;2;1;90;1800.0;650.0;800.0;20.0;Departamento
Departamento;Miraflores;3;2;1;117;6600.0;2340.0;387.0;56.41;Departamento
Departamento;San Luis;2;1;0;55;1150.0;630.0;10.0;20.91;Departamento
Departamento;La Punta;2;0;0;94;900.0;309.0;0.0;9.57;Departamento
Departamento;Villa María del Triunfo;3;1;1;90;3400.0;900.0;1500.0;37.78;Departamento
Departamento;Callao;2;1;1;76;3300.0;750.0;150.0;43.42;Departamento
Departamento;Barranco;2;0;0;67;1400.0;480.0;48.0;20.9;Departamento
Departamento;Ancón;3;1;1;95;4000.0;1300.0;0.0;42.11;Departamento
Departamento;Lince;1;1;0;69;2000.0;1500.0;290.0;28.99;Departamento
Departamento;Breña;1;0;1;50;3500.0;816.0;1094.0;70.0;Departamento
Departamento;Ate;4;1;1;140;10800.0;2055.0;396.0;77.14;Departamento
Departamento;Villa María del Triunfo;1;0;0;35;2200.0;600.0;57.0;62.86;Departamento
Departamento;Punta Hermosa;2;1;1;66;1200.0;755.0;80.0;18.18;Departamento
Departamento;Mi Perú;2;0;0;60;1300.0;460.0;0.0;21.67;Departamento
Departamento;Chorrillos;1;0;0;36;1500.0;460.0;37.0;41.67;Departamento
Departamento;San Juan de Miraflores;2;0;0;56;900.0;648.0;27.0;16.07;Departamento
Departamento;Mi Perú;2;0;0;60;700.0;450.0;14.0;11.67;Departamento
Departamento;La Perla;2;1;1;59;1500.0;618.0;15.0;25.42;Departamento
Departamento;Barranco;3;2;1;118;3600.0;1564.0;0.0;30.51;Departamento
Departamento;Lince;2;1;2;130;4500.0;1996.0;0.0;34.62;Departamento
Departamento;Breña;3;1;1;142;6000.0;960.0;3500.0;42.25;Departamento
Departamento;Magdalena del Mar;2;1;0;70;650.0;320.0;0.0;9.29;Departamento
Departamento;Santiago de Surco;2;1;1;50;1000.0;420.0;30.0;20.0;Departamento
Departamento;Villa El Salvador;1;0;0;32;2000.0;558.0;569.0;62.5;Departamento
Departamento;Villa El Salvador;1;0;0;50;2300.0;870.0;68.0;46.0;Departamento
Departamento;Los Olivos;4;2;2;130;5000.0;1390.0;250.0;38.46;Departamento
Departamento;Callao;3;1;1;137;5500.0;1350.0;0.0;40.15;Departamento
Departamento;Miraflores;3;2;1;108;6000.0;2100.0;466.0;55.56;Departamento
Casa en condominio;Lince;6;3;3;521;12000.0;1800.0;1100.0;23.03;Casa
Departamento;Callao;4;2;1;280;15000.0;2200.0;550.0;53.57;Departamento
Departamento;Miraflores;3;3;2;270;18000.0;2640.0;833.0;66.67;Departamento
Departamento;Magdalena del Mar;2;1;0;86;1500.0;660.0;85.0;17.44;Departamento
Casa;San Martín de Porres;6;30;2;1200;28000.0;0.0;1581.0;23.33;Casa
Departamento;Pachacámac;4;3;1;260;8500.0;3650.0;1170.0;32.69;Departamento
Habitación;El Agustino;1;0;0;32;1200.0;680.0;55.0;37.5;Departamento
